country_or_area,year,comm_code,commodity,flow,trade_usd,weight_kg,quantity_name,quantity,category
Spain,2015,860791,Railway locomotive parts nes,Export,7469933,394697.0,Weight in kilograms,394697.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2015,860799,Railway rolling stock parts nes,Export,225988850,10723517.0,Weight in kilograms,10723517.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2015,860800,"Signals etc for rail, tram, water-way, port, airfield",Export,71943684,4349762.0,Weight in kilograms,4349762.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2015,860900,Cargo containers designed for carriage,Export,22709756,12443604.0,No Quantity,,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2014,860110,"Rail locomotives, externally electrically powered",Export,35867541,2027224.0,No Quantity,,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2014,860120,Rail locomotives powered by electric accumulators,Export,63732,311.0,Number of items,1.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2014,860210,"Rail locomotives, diesel-electric",Export,192403617,4775325.0,Number of items,98.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2014,860290,Rail locomotives non-electric and locomotive tenders,Export,199625,84030.0,No Quantity,,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2014,860310,"Self-propelled railway cars, external electric power",Export,767700001,11019848.0,Number of items,315.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2014,860390,Self-propelled railway cars except external electric,Export,5929115,145374.0,No Quantity,,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2014,860400,Railway maintenance-of-way service vehicles,Export,8750056,786228.0,Number of items,10619.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2014,860500,Railway passenger and special purpose coaches,Export,302961105,4910672.0,Number of items,36845.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2014,860610,Railway tank cars,Export,66376,28800.0,Number of items,1.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2014,860630,"Railway cars, self-discharging, nes",Export,27210,309.0,Number of items,411.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2014,860699,Railway cars nes,Export,223931,202831.0,Number of items,3.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2014,860711,Railway & tramway driving bogies  & bissel-bogies,Export,43035884,2189142.0,Weight in kilograms,2189142.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2014,860712,"Railway & tramway bogies & bissel-bogies, non-driving",Export,14875325,605224.0,Weight in kilograms,605224.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2014,860719,"Railway & tramway axles, wheels and parts",Export,201684349,26192542.0,Weight in kilograms,26192542.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2014,860721,"Air brakes, parts for railway rolling stock",Export,68942800,8615819.0,Weight in kilograms,8615819.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2014,860729,"Brakes except air, parts for railway rolling stock",Export,1689263,72471.0,Weight in kilograms,72471.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2014,860730,"Coupling devices, parts for railway rolling stock",Export,618687,37548.0,Weight in kilograms,37548.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2014,860791,Railway locomotive parts nes,Export,10756391,521223.0,Weight in kilograms,521223.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2014,860799,Railway rolling stock parts nes,Export,292919195,13493771.0,Weight in kilograms,13493771.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2014,860800,"Signals etc for rail, tram, water-way, port, airfield",Export,72939644,6231572.0,Weight in kilograms,6231572.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2014,860900,Cargo containers designed for carriage,Export,39589025,12259978.0,Number of items,111357.0,86_railway_tramway_locomotives_rolling_stock_equipmen
Spain,2016,880190,"Balloons, dirigibles, non-powered aircraft nes",Export,3097487,33752.0,No Quantity,,88_aircraft_spacecraft_and_parts_thereof
Spain,2016,880211,"Helicopters of an unladen weight < 2,000 kg",Export,7461571,7444.0,No Quantity,,88_aircraft_spacecraft_and_parts_thereof
Spain,2016,880212,"Helicopters of an unladen weight > 2,000 kg",Export,29236218,30413.0,Number of items,5.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2016,880220,"Fixed wing aircraft, unladen weight < 2,000 kg",Export,38454384,31454.0,No Quantity,,88_aircraft_spacecraft_and_parts_thereof
Spain,2016,880230,"Fixed wing aircraft, unladen weight 2,000-15,000 kg",Export,640031708,322894.0,Number of items,157.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2016,880240,"Fixed wing aircraft, unladen weight > 15,000 kg",Export,883771333,1331998.0,Number of items,44.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2016,880250,"Spacecraft, satellites and spacecraft launch vehicles",Export,711,12.0,No Quantity,,88_aircraft_spacecraft_and_parts_thereof
Spain,2016,880310,"Aircraft propellers, rotors and parts thereof",Export,11697037,25632.0,Weight in kilograms,25632.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2016,880320,Aircraft under-carriages and parts thereof,Export,40604809,110911.0,Weight in kilograms,110911.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2016,880330,Aircraft parts nes,Export,3182325115,8587948.0,Weight in kilograms,8587948.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2016,880390,"Parts of balloons, dirigibles, spacecraft",Export,182733727,1082271.0,Weight in kilograms,1082271.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2016,880400,"Parachutes, parts and accessories thereof",Export,8102652,85168.0,Weight in kilograms,85168.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2016,880510,"Aircraft launching and deck-arrestor gear, parts",Export,1014265,21492.0,Weight in kilograms,21492.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2016,880520,"Flight simulators, parts thereof",Export,35056513,121149.0,Weight in kilograms,121149.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2015,880190,"Balloons, dirigibles, non-powered aircraft nes",Export,3277813,35902.0,Number of items,139.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2015,880211,"Helicopters of an unladen weight < 2,000 kg",Export,4815030,10912.0,No Quantity,,88_aircraft_spacecraft_and_parts_thereof
Spain,2015,880212,"Helicopters of an unladen weight > 2,000 kg",Export,13908072,16170.0,Number of items,2.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2015,880220,"Fixed wing aircraft, unladen weight < 2,000 kg",Export,1898802,16097.0,No Quantity,,88_aircraft_spacecraft_and_parts_thereof
Spain,2015,880230,"Fixed wing aircraft, unladen weight 2,000-15,000 kg",Export,654687414,381417.0,No Quantity,,88_aircraft_spacecraft_and_parts_thereof
Spain,2015,880240,"Fixed wing aircraft, unladen weight > 15,000 kg",Export,1049780531,1513151.0,Number of items,23.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2015,880250,"Spacecraft, satellites and spacecraft launch vehicles",Export,4280354,5081.0,No Quantity,,88_aircraft_spacecraft_and_parts_thereof
Spain,2015,880310,"Aircraft propellers, rotors and parts thereof",Export,13177903,37838.0,Weight in kilograms,37838.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2015,880320,Aircraft under-carriages and parts thereof,Export,36327736,63394.0,Weight in kilograms,63394.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2015,880330,Aircraft parts nes,Export,2734232289,6150409.0,Weight in kilograms,6150409.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2015,880390,"Parts of balloons, dirigibles, spacecraft",Export,136188519,884298.0,Weight in kilograms,884298.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2015,880400,"Parachutes, parts and accessories thereof",Export,7357709,61664.0,Weight in kilograms,61664.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2015,880510,"Aircraft launching and deck-arrestor gear, parts",Export,2971738,35318.0,Weight in kilograms,35318.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2015,880520,"Flight simulators, parts thereof",Export,30729166,133512.0,Weight in kilograms,133512.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2014,880190,"Balloons, dirigibles, non-powered aircraft nes",Export,2707529,26443.0,Number of items,198.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2014,880211,"Helicopters of an unladen weight < 2,000 kg",Export,11420724,21526.0,Number of items,15.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2014,880212,"Helicopters of an unladen weight > 2,000 kg",Export,6573382,9910.0,Number of items,1.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2014,880220,"Fixed wing aircraft, unladen weight < 2,000 kg",Export,4046753,10966.0,No Quantity,,88_aircraft_spacecraft_and_parts_thereof
Spain,2014,880230,"Fixed wing aircraft, unladen weight 2,000-15,000 kg",Export,934232543,545200.0,Number of items,12.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2014,880240,"Fixed wing aircraft, unladen weight > 15,000 kg",Export,1080418397,1162657.0,Number of items,4.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2014,880250,"Spacecraft, satellites and spacecraft launch vehicles",Export,17272825,300.0,No Quantity,,88_aircraft_spacecraft_and_parts_thereof
Spain,2014,880310,"Aircraft propellers, rotors and parts thereof",Export,29160994,66572.0,Weight in kilograms,66572.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2014,880320,Aircraft under-carriages and parts thereof,Export,38850383,56600.0,Weight in kilograms,56600.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2014,880330,Aircraft parts nes,Export,2884017489,6479551.0,Weight in kilograms,6479551.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2014,880390,"Parts of balloons, dirigibles, spacecraft",Export,233719367,368583.0,Weight in kilograms,368583.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2014,880400,"Parachutes, parts and accessories thereof",Export,6500363,30433.0,Weight in kilograms,30433.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2014,880510,"Aircraft launching and deck-arrestor gear, parts",Export,1312542,12191.0,Weight in kilograms,12191.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2014,880520,"Flight simulators, parts thereof",Export,16237602,108721.0,Weight in kilograms,108721.0,88_aircraft_spacecraft_and_parts_thereof
Spain,2016,890110,"Cruise ships, excursion boats, ferry boats",Export,5235570,663063.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2016,890120,Tankers,Export,700000,6737000.0,Number of items,0.0,89_ships_boats_and_other_floating_structures
Spain,2016,890130,Refrigerated vessels other than tankers,Export,11472,485.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2016,890190,Cargo vessels other than tanker or refrigerated,Export,4058955,5259026.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2016,890200,Fishing vessels and factory ships,Export,124552101,10448768.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2016,890310,Inflatable pleasure craft,Export,18256480,657680.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2016,890391,"Sailboats, with or without auxiliary motor",Export,7260226,255523.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2016,890392,"Motorboats, other than outboard motorboats",Export,62901940,2242937.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2016,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Export,8891736,454230.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2016,890400,Tugs and pusher craft,Export,134261303,11742686.0,Number of items,39.0,89_ships_boats_and_other_floating_structures
Spain,2016,890510,Dredgers,Export,433194,21983.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2016,890520,"Floating, submersible drilling or production platform",Export,4201867,291439.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2016,890590,"Floating docks, special function vessels nes",Export,12130102,325366.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2016,890600,"Warships, lifeboats, hospital ships, vessels nes",Export,263061022,12082333.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2016,890710,Inflatable rafts,Export,5445620,623330.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2016,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Export,21333113,1132887.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2016,890800,Vessels and other floating structures for breaking up,Export,2037058,6616391.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2015,890110,"Cruise ships, excursion boats, ferry boats",Export,23132059,319921.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2015,890190,Cargo vessels other than tanker or refrigerated,Export,40444626,15223843.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2015,890200,Fishing vessels and factory ships,Export,272936855,21834482.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2015,890310,Inflatable pleasure craft,Export,20341071,526851.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2015,890391,"Sailboats, with or without auxiliary motor",Export,162759263,3375928.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2015,890392,"Motorboats, other than outboard motorboats",Export,53453053,3355248.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2015,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Export,5954225,233905.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2015,890400,Tugs and pusher craft,Export,63779641,4826240.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2015,890510,Dredgers,Export,15514592,1494292.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2015,890520,"Floating, submersible drilling or production platform",Export,1994382,538094.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2015,890590,"Floating docks, special function vessels nes",Export,49916338,689413.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2015,890600,"Warships, lifeboats, hospital ships, vessels nes",Export,15792469,5113933.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2015,890710,Inflatable rafts,Export,4073431,438741.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2015,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Export,24047583,1309755.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2015,890800,Vessels and other floating structures for breaking up,Export,1398303,21784.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2014,890110,"Cruise ships, excursion boats, ferry boats",Export,19545100,168750.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2014,890120,Tankers,Export,150446069,172950000.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2014,890190,Cargo vessels other than tanker or refrigerated,Export,122747689,152455795.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2014,890200,Fishing vessels and factory ships,Export,374213834,27907811.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2014,890310,Inflatable pleasure craft,Export,22820848,522129.0,Number of items,15828.0,89_ships_boats_and_other_floating_structures
Spain,2014,890391,"Sailboats, with or without auxiliary motor",Export,10823200,1266277.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2014,890392,"Motorboats, other than outboard motorboats",Export,42302567,16178022.0,Number of items,2956.0,89_ships_boats_and_other_floating_structures
Spain,2014,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Export,6641017,296432.0,Number of items,1261.0,89_ships_boats_and_other_floating_structures
Spain,2014,890400,Tugs and pusher craft,Export,133924925,10248549.0,No Quantity,,89_ships_boats_and_other_floating_structures
Spain,2014,890510,Dredgers,Export,38770082,7728013.0,No Quantity,,89_ships_boats_and_other_floating_structures
